run_id,task_category,model_slug,is_done,done_reason,total_duration_s,load_duration_s,input_token_count,input_token_duration_s,output_token_count,output_token_duration_s,is_thinking,output_char_count,thinking_char_count,generation_limit_reached,final_content_empty,generation_failure,reasoning_limit_failure,truncated_response,latency_s,cc_duration_s,carbon_emissions_grams,emissions_rate_grams_per_s,mean_cpu_power_w,mean_gpu_power_w,mean_ram_power_w,cpu_energy_kwh,gpu_energy_kwh,ram_energy_kwh,total_energy_consumed_kwh,cpu_util_percent,gpu_util_percent,ram_util_percent,avg_ram_used_gb
M3S__UP038,open_qa,qwen3.5:9b,True,stop,7.606754022,0.697579115,3065,0.112668,843,6.752466,True,311,3563,False,False,False,False,False,7.610048033006024,9.121345658961218,0.27879523097067715,0.030565142621996375,12.5036380671875,258.2257390486643,20.0,2.9928234026302178e-05,0.0006540433010124858,4.7870520272085234e-05,0.0007318420553108732,0.0,87.57142857142857,66.1,40.489412035260884
M3G__UP038,open_qa,qwen3.5:9b,True,stop,8.000923598,0.717683392,3000,0.089576,890,7.152761,True,339,3756,False,False,False,False,False,8.004900934000034,9.517418823961634,0.2913476572287245,0.030612045410380585,12.5030659375,258.5925886685009,20.0,3.1302401230328096e-05,0.0006834216578477381,5.006832109971179e-05,0.000764792380177778,0.0,86.85714285714286,66.1,40.48512935638428
M3G__UP039,open_qa,qwen3.5:9b,True,stop,17.641304655,0.652023907,3004,0.106065,2086,16.846627,True,523,8157,False,False,False,False,False,17.643139939988032,19.153149444959126,0.6586922341613025,0.034390805337482615,12.5033219215625,294.4980366029743,20.0,6.301867739656362e-05,0.001565260974430771,0.00010079826958309342,0.001729077921410428,5.882352941176471,86.47058823529412,66.00588235294117,40.40047724106733
M3S__UP039,open_qa,qwen3.5:9b,True,stop,12.77431745,0.708564105,3069,0.112327,1475,11.909742,True,234,6122,False,False,False,False,False,12.778125701006502,14.290143519989215,0.4743517196828906,0.03319432859574587,12.505098716346154,282.3977263881678,20.0,4.78864614924834e-05,0.0011207111743454234,7.658341071122171e-05,0.0012451810465491286,8.333333333333334,86.33333333333333,64.59166666666665,39.54801654815674
M3S__UP040,open_qa,qwen3.5:9b,True,stop,11.460839052,0.733074017,3071,0.107154,1313,10.576416,True,153,5831,False,False,False,False,False,11.464200453017838,12.975330576999113,0.42446938447192334,0.032713569951301626,12.504738021875,277.97102544534073,20.0,4.331838740543077e-05,0.0010016394124221506,6.928129840558136e-05,0.0011142390982331626,0.0,86.81818181818181,64.84545454545454,39.69429397583008
M3G__UP040,open_qa,qwen3.5:9b,True,stop,37.33132489,0.722664209,3006,0.104693,4492,36.464261,True,639,19148,False,False,False,False,False,37.3344163330039,38.84404545696452,1.414045440819136,0.036403145557683037,12.505640182500002,313.7336524783819,20.0,0.00012966861501299482,0.0033748624221097145,0.0002073614443555319,0.0037118924814782414,1.3513513513513513,85.43243243243244,65.16756756756756,39.91662113086598
M3G__UP041,classification,qwen3.5:9b,True,stop,36.099284458,0.724264778,3015,0.087934,4321,35.014854,True,483,19776,False,False,False,False,False,36.102884816005826,37.61790293699596,1.3681735570072047,0.03637027718686709,12.50378060234375,313.8134581091826,20.0,0.00012537068508482755,0.0032655820569083005,0.000200525291888496,0.003591478033881624,6.944444444444445,84.33333333333333,65.65277777777777,40.197043100992836
M3S__UP041,classification,qwen3.5:9b,True,stop,9.670580057,0.701149058,3080,0.091247,1069,8.575111999,True,127,4722,False,False,False,False,False,9.674626594001893,11.187332154018804,0.35254024673285733,0.03151245014265666,12.503355582500003,266.8529843550264,20.0,3.710098066745243e-05,0.0008289801076282188,5.9342843277651506e-05,0.0009254239315733228,0.0,82.33333333333333,66.02222222222223,40.42458258734809
M3S__UP042,classification,qwen3.5:9b,True,stop,94.172528198,0.746303998,3113,0.119286,11312,93.266628,True,153,44282,False,False,False,False,False,94.17708196595777,95.6887808010215,3.6380785175800465,0.038019906692564,12.50410887607143,327.1286721043349,20.0,0.0003200405486486076,0.008718094474470028,0.0005118807731277129,0.009550015796246349,4.787234042553192,86.51063829787235,65.63617021276596,40.18693700749824
M3G__UP042,classification,qwen3.5:9b,True,length,138.040295937,0.767653092,3048,0.08974,16384,136.739632,True,0,65504,True,True,True,True,False,138.04500382003607,139.55677234497853,5.362864505827706,0.038427834176122444,12.510618421390625,330.15638219951853,20.0,0.00046737424063618557,0.012863116401596209,0.0007471166706110428,0.014077607312843436,4.014598540145985,86.88321167883211,66.57299270072993,40.75675432525412
M3G__UP043,classification,qwen3.5:9b,True,stop,52.639378642,0.647666002,3011,0.085707,6307,51.433714,True,615,25927,False,False,False,False,False,52.64127996901516,54.15095008001663,2.0177795982437803,0.037262127354408196,12.504103110664063,321.3801729719252,20.0,0.0001810596308386769,0.004826050249726599,0.0002895946692280834,0.0052967045497933594,1.9230769230769231,85.96153846153847,68.0,41.63179595653828
M3S__UP043,classification,qwen3.5:9b,True,stop,30.214759655,0.693933658,3076,0.086004,3582,29.016448,True,88,15260,False,False,False,False,False,30.21768364100717,31.72954579401994,1.1926396096244725,0.03758766726024956,12.50280700421875,232.34122048206325,20.0,0.00015698829872208837,0.002722589400291575,0.00025112084311646566,0.003130698542130129,3.3333333333333335,86.13333333333334,68.0,41.627987416585285
M3S__UP044,classification,qwen3.5:9b,True,stop,29.421971503,0.701658682,3087,0.091525,3507,28.36912,True,309,14047,False,False,False,False,False,29.426131165004335,30.93877488898579,1.1158850356511032,0.036067524963580844,12.503885891328125,310.64597050880815,20.0,0.00010394478014871238,0.0026590149049887657,0.00016625684104995647,0.0029292165261874344,1.7241379310344827,86.82758620689656,68.53793103448275,41.97283172607422
M3G__UP044,classification,qwen3.5:9b,True,stop,19.429531266,0.737913888,3022,0.088938,2267,18.288804,True,1239,8524,False,False,False,False,False,19.433518662990537,20.944899672002066,0.725584259570464,0.03464252734236694,12.503883156875,300.12836444087964,20.0,6.9224357009412e-05,0.0017247288797817006,0.00011071734877251502,0.0019046705855636278,0.0,86.89473684210526,69.1,42.28734267385382
M3G__UP045,classification,qwen3.5:9b,True,stop,11.489321807,0.662492848,3018,0.111385,1328,10.67049,True,102,5561,False,False,False,False,False,11.49344095197739,13.00496774801286,0.4294823283348961,0.03302448238678026,12.50364845,280.9066022253113,20.0,4.341794813992686e-05,0.0010145347005163785,6.944550946128503e-05,0.0011273981581175904,4.545454545454546,87.18181818181819,69.2,42.34467905217951
M3S__UP045,classification,qwen3.5:9b,True,stop,7.641388667,0.623562961,3083,0.11493,854,6.861012,True,65,3698,False,False,False,False,False,7.645444452995434,9.156623235030565,0.28193884170330297,0.030790700290548954,12.503501435937501,260.34962987856636,20.0,3.0051667811874658e-05,0.0006619760851362955,4.8066332111031645e-05,0.0007400940850592018,14.285714285714286,86.85714285714286,69.2,42.361402784075054
M3S__UP046,classification,qwen3.5:9b,True,stop,43.37866701,0.705339298,3111,0.118847,5224,42.517987,True,513,23023,False,False,False,False,False,43.38913991901791,44.8988028470194,1.65378208390026,0.03683354519573891,12.505829297343752,317.8485055878736,20.0,0.0001507015667339847,0.003949492048480607,0.00024101148755548314,0.0043412051027700745,5.993023255813953,86.69767441860465,69.1093023255814,42.30351958163949
M3G__UP046,classification,qwen3.5:9b,True,stop,23.657933077,0.726044516,3046,0.089697,2780,22.504824,True,2829,9875,False,False,False,False,False,23.66118598903995,25.175433152995538,0.8870869566733472,0.035236214260241865,12.504041729375,305.8898522444031,20.0,8.392644154416818e-05,0.002110455855029336,0.0001342355185553768,0.002328617815128881,0.0,84.73913043478261,69.20434782608696,42.37053630663001
M3G__UP047,classification,qwen3.5:9b,True,stop,10.5400933,0.711315198,3006,0.103943,1203,9.685747,True,1193,4597,False,False,False,False,False,10.54285692202393,12.052605282049626,0.3895658349821946,0.03232212669922816,12.50358429090909,274.3618640469579,20.0,4.0113079302887696e-05,0.0009183426791183891,6.416094976141014e-05,0.0010226167081826868,5.0,87.0,69.05999999999999,42.28255386352539
M3S__UP047,classification,qwen3.5:9b,True,stop,7.866907463,0.721641982,3071,0.11397,867,6.988436,True,444,3714,False,False,False,False,False,7.870858268986922,9.382159276981838,0.28535590468221744,0.030414736763455803,12.5033147421875,256.74705488850964,20.0,3.083519057413537e-05,0.0006689099795718079,4.931876129444896e-05,0.0007490639314403922,7.142857142857143,86.28571428571429,69.0,42.2469106401716
M3S__UP048,classification,qwen3.5:9b,True,stop,28.339206482,0.703711138,3087,0.114097,3392,27.48275,True,130,15914,False,False,False,False,False,28.34156534296926,29.85079469397897,1.0725887348028253,0.03593166432581344,12.503471569999999,309.58711661675244,20.0,0.00010017308606190349,0.0025551592663477507,0.0001602306737166752,0.0028155630261263295,3.5714285714285716,86.17857142857143,69.0,42.24587508610317
M3G__UP048,classification,qwen3.5:9b,True,stop,17.721734045,0.700028244,3022,0.088258,2065,16.67318,True,272,9321,False,False,False,False,False,17.72579020395642,19.237387204018887,0.660424734160789,0.03433027194165014,12.5102721828125,293.2014544065006,20.0,6.332543924328073e-05,0.0015690643108063895,0.00010123601228341513,0.0017336257623330855,0.0,86.88235294117646,69.79411764705883,42.738258361816406
M3G__UP049,classification,qwen3.5:9b,True,stop,12.171748091,0.685295514,3011,0.095167,1409,11.35272,True,466,5933,False,False,False,False,False,12.175373863021377,13.685713003040291,0.4537090811295926,0.03315202364895426,12.50778817596154,282.0352786624767,20.0,4.579988613482251e-05,0.0010719630797915158,7.323081574997762e-05,0.001190993781676316,0.0,86.58333333333333,69.875,42.797763188680015
M3S__UP049,classification,qwen3.5:9b,True,stop,5.010786136,0.533003836,3076,0.099841,542,4.348118,True,38,2222,False,False,False,False,False,5.013557964004576,6.523278082022443,0.18337092862724705,0.028110242476493606,12.503231412500002,235.7561683212376,20.0,2.0906344210180245e-05,0.0004270078416066525,3.343751027779137e-05,0.0004813516960946241,10.0,69.6,70.5,43.17800064086914
M3S__UP050,classification,qwen3.5:9b,True,stop,11.780819119,0.722330116,3070,0.112851,1353,10.908712,True,143,5934,False,False,False,False,False,11.78425036801491,13.29434492700966,0.4351519500897378,0.03273210921477256,12.518936871875,278.0953273568251,20.0,4.4478950662426835e-05,0.0010267455436183681,7.105651396106825e-05,0.0011422810082418631,4.545454545454546,86.72727272727273,70.69090909090909,43.29588872736151
M3G__UP050,classification,qwen3.5:9b,True,stop,14.240646901,0.766807993,3005,0.106002,1653,13.325522,True,297,6731,False,False,False,False,False,14.244161757989787,15.755028460989706,0.5290484567791898,0.0335796573195118,12.505422882500003,285.91711678196725,20.0,5.2978269693866604e-05,0.001251057667512434,8.472494159456497e-05,0.0013887608788008656,3.5714285714285716,80.5,70.41428571428573,43.13201795305525
M3G__UP051,classification,qwen3.5:9b,True,stop,10.453409362,0.746458111,3010,0.106983,1185,9.558666,True,228,5307,False,False,False,False,False,10.456790183961857,11.968540619011037,0.38534561571413944,0.03219654158185751,12.517728026136364,273.20147265496365,20.0,3.9860356789054337e-05,0.0009079937819489459,6.368442462763698e-05,0.001011538563365637,0.0,86.7,71.77,43.956594467163086
M3S__UP051,classification,qwen3.5:9b,True,stop,4.339694249,0.700497005,3075,0.110974,434,3.483943,True,47,1787,False,False,False,False,False,4.342526424035896,5.8531283009797335,0.15217215479821192,0.025998431432425695,12.502455762500004,216.09273601246318,20.0,1.857701832811932e-05,0.0003511633364849942,2.971404812221105e-05,0.0003994544029353246,0.0,87.0,71.0,43.49800491333008
M3S__UP052,classification,qwen3.5:9b,True,stop,16.25503515,0.737108786,3102,0.119462,1902,15.359521,True,305,7902,False,False,False,False,False,16.258320183027536,17.77050992799923,0.6048627183803357,0.03403744297890481,12.5026984325,264.8649351887356,20.0,5.820847117066224e-05,0.0014364617047242234,9.310438344449116e-05,0.001587774559339377,6.25,85.625,71.0,43.477761030197144
M3G__UP052,classification,qwen3.5:9b,True,stop,31.405046626,0.706297324,3037,0.109157,3767,30.544572,True,1088,15619,False,False,False,False,False,31.409050980000757,32.92041334195528,1.1877046652189747,0.036078060529857,12.505275284375001,291.15984213599626,20.0,0.00010907955959012054,0.002834225322933648,0.00017443934957749055,0.003117744232101259,5.377419354838709,86.70967741935483,71.08064516129032,43.512091482839274
M3G__UP053,classification,qwen3.5:9b,True,stop,10.82799418,0.736412291,3021,0.088382,1213,9.750515,True,497,4372,False,False,False,False,False,10.830919721978717,12.341150574036874,0.39747988922505595,0.03220768491888173,12.50412326818182,273.2594133985183,20.0,4.111343465086372e-05,0.0009365207492155747,6.575704654452339e-05,0.0010433912304109619,10.0,86.7,71.6,43.82390251159668
M3S__UP053,classification,qwen3.5:9b,True,stop,9.149726047,0.705783225,3086,0.101084,1036,8.309171,True,55,4557,False,False,False,False,False,9.153367170016281,10.664033484994434,0.3391891299587384,0.03180683279324075,12.503511620000001,269.6741998458823,20.0,3.529008091752395e-05,0.0007986417500251974,5.6445200055410774e-05,0.0008903770309981322,0.0,87.0,71.56666666666666,43.812408447265625
M3S__UP054,classification,qwen3.5:9b,True,stop,127.441288883,0.745546027,3114,0.121049,15195,126.531676,True,367,62991,False,False,False,False,False,127.44598484400194,128.9615805070498,4.936552184620729,0.038279246929288906,12.504714375885417,330.53854565180956,20.0,0.0004320883905980278,0.011835374190513726,0.0006910678943331328,0.012958530475444886,2.3622047244094486,86.85826771653544,71.3771653543307,43.70345489622101
M3G__UP054,classification,qwen3.5:9b,True,length,138.160893307,0.679026806,3049,0.090031,16384,136.883601,True,0,70509,True,True,True,True,False,138.1655154019827,139.6760298180161,5.361196652556888,0.038383083049697155,12.512339997781252,329.64134256808927,20.0,0.0004678667320124007,0.012857572230492664,0.0007477902081390816,0.014073229170644148,5.918115942028986,86.3913043478261,70.20072463768116,42.98282590119735
M3G__UP055,classification,qwen3.5:9b,True,stop,19.563067366,0.702350287,3010,0.084515,2261,18.23602,True,531,9584,False,False,False,False,False,19.56702676700661,21.078049141040538,0.7292378732042157,0.034597028801130136,12.50380596125,299.2589502710943,20.0,6.969111819024062e-05,0.00173310388648229,0.00011146637662216867,0.0019142613812946994,0.0,84.84210526315789,70.31052631578947,43.05852588854338
M3S__UP055,classification,qwen3.5:9b,True,stop,6.613533236,0.770264401,3075,0.109045,710,5.697313,True,202,2977,False,False,False,False,False,6.617381857999135,8.128563406993635,0.23914316529116553,0.029420102091522356,12.503525942857143,247.63329865653196,20.0,2.648040164894365e-05,0.000558919336024033,4.235499468341004e-05,0.0006277547323563867,0.0,85.5,70.2,42.961493174235024
M3S__UP056,classification,qwen3.5:9b,True,stop,15.639254511,0.667603842,3135,0.124364,1837,14.804402,True,328,7455,False,False,False,False,False,15.643324379983824,17.155333773000166,0.5853273537829677,0.034119263520490765,12.503422424375,224.31162310650222,20.0,5.6073965767387364e-05,0.001390736112588442,8.968382841137807e-05,0.0015364939067672076,0.0,87.2,70.14666666666668,42.95225931803385
M3G__UP056,classification,qwen3.5:9b,True,stop,26.986295108,0.719677659,3070,0.113231,3227,26.110913,True,687,14249,False,False,False,False,False,26.990561783022713,28.501955407031346,1.0214294909308361,0.03583717244462647,12.504030707692309,309.36249277894063,20.0,9.548454421495192e-05,0.002433063335338659,0.00015272129207215686,0.0026812691716257674,1.9230769230769231,86.53846153846153,70.11153846153846,42.9472541809082
M3G__UP057,classification,qwen3.5:9b,True,stop,5.371028842,0.719171395,3021,0.088319,537,4.306112,True,168,2665,False,False,False,False,False,5.374575591995381,6.885555156972259,0.18689699433665571,0.0271433443020793,12.503088106249999,226.48571152335285,20.0,2.21628670373985e-05,0.00043299479083902526,3.545001855527516e-05,0.000490607676431699,0.0,86.2,70.6,43.23514022827148
M3S__UP057,classification,qwen3.5:9b,True,stop,34.128666743,0.730958481,3086,0.113897,4098,33.243947,True,93,20006,False,False,False,False,False,34.13260489201639,35.643183120992035,1.293056959602125,0.036277819385906074,12.503665428750002,310.4419236078072,20.0,0.00011853487703220061,0.0030861683022660458,0.00018959255400566487,0.0033942957333039114,8.823529411764707,86.70588235294117,70.6,43.23845122842228
M3S__UP058,classification,qwen3.5:9b,True,stop,91.85360035,0.755891874,3116,0.097206,10991,90.700986,True,497,48568,False,False,False,False,False,91.85811246099183,93.3713996540173,3.5430107625488927,0.0379453534559547,12.50437594075893,322.2375790566006,20.0,0.00031199218217213646,0.008489473458240582,0.0004989957391617483,0.009300461379574465,2.7472527472527473,86.78021978021978,69.7989010989011,42.73247113070645
M3G__UP058,classification,qwen3.5:9b,True,stop,27.483750516,0.720026456,3051,0.090097,3244,26.240492,True,1119,13511,False,False,False,False,False,27.487904368026648,28.999611971026752,1.0362549114948356,0.035733406106610965,12.504095794196427,308.4856936392338,20.0,9.720715509345848e-05,0.0024675019739994752,0.00015547701474440852,0.0027201861438373425,1.8518518518518519,84.70370370370371,69.81481481481481,42.74985956262659
M3G__UP059,classification,qwen3.5:9b,True,stop,26.912681263,0.680802881,3034,0.088775,3200,25.885009,True,1422,12793,False,False,False,False,False,26.916338654991705,28.42722556600347,1.0184982175803177,0.03582826664584371,12.504038028557694,309.6715854188943,20.0,9.522687144423685e-05,0.0024260369408279914,0.0001523107187169242,0.0026735745309891526,0.0,84.88461538461539,70.11538461538461,42.93790934636043
M3S__UP059,classification,qwen3.5:9b,True,stop,33.622826249,0.763955116,3099,0.096327,4004,32.484288,True,161,16511,False,False,False,False,False,33.62698942102725,35.13832358800573,1.2735965213382303,0.03624522718474154,12.504598490312501,310.9868869723239,20.0,0.00011678577844318304,0.0030396460428265826,0.00018677994231661106,0.003343211763586377,1.5151515151515151,86.63636363636364,70.25151515151515,43.022081317323625
M3S__UP060,classification,qwen3.5:9b,True,stop,17.44976985,0.777394267,3098,0.096438,2015,16.278011,True,89,9187,False,False,False,False,False,17.45342968701152,18.963854569010437,0.6464810304277095,0.03409017022753112,12.519603191562501,287.3513524313157,20.0,6.241111052446145e-05,0.0015348623389996874,9.974986174428423e-05,0.001697023311268433,6.864705882352942,83.17647058823529,70.00588235294117,42.86937175077551
M3G__UP060,classification,qwen3.5:9b,True,stop,48.58761481,0.711614435,3033,0.104532,5857,47.73892,True,696,26427,False,False,False,False,False,48.59200465498725,50.10357397602638,1.858633911794335,0.03709583497344234,12.504152650976563,317.82735722181985,20.0,0.0001670011636111007,0.004444838833646436,0.00026710451460579254,0.004878944511863328,3.125,86.625,69.67291666666667,42.66174244880676
M3G__UP061,information_extraction,qwen3.5:9b,True,stop,30.328515955,0.745902181,3258,0.115063,3592,29.133083,True,647,15845,False,False,False,False,False,30.331688021018635,31.842122078000102,1.1996000921388,0.03767337142921169,12.502973436562499,242.41558106099924,20.0,0.0001573966163566081,0.002739804414064295,0.00025176889250546486,0.0031489699229263683,3.3333333333333335,85.43333333333334,69.28666666666666,42.42572504679362
M3S__UP061,information_extraction,qwen3.5:9b,True,stop,14.275003249,0.713858653,3323,0.11732,1632,13.131974,True,392,6951,False,False,False,False,False,14.276874230999965,15.78553961898433,0.5297796920644772,0.0335610758233024,12.50359415,285.7351093224472,20.0,5.307769899372584e-05,0.0012527035021614452,8.489918226647813e-05,0.001390680383421649,3.5714285714285716,84.57142857142857,69.45,42.52715410505022
M3S__UP062,information_extraction,qwen3.5:9b,True,stop,30.643654235,0.737936315,3937,0.196274,3649,29.667071,True,1428,14717,False,False,False,False,False,30.647013515990693,32.16046241699951,1.1670357946299565,0.03628790467928968,12.5039816690625,269.75721867771534,20.0,0.00010643764776538945,0.0027868216738999863,0.00017022878603893332,0.003063488107704309,5.0,86.7,69.14666666666668,42.34436518351237
M3G__UP062,information_extraction,qwen3.5:9b,True,stop,24.851893693,0.714937452,3872,0.171892,2911,23.628922,True,1955,10815,False,False,False,False,False,24.85531179298414,26.365412760991603,0.9365040060056934,0.035520172374895576,12.503830825454546,308.03898143280975,20.0,8.807089094447538e-05,0.0022294003946301544,0.00014086709480519254,0.0024583383803798223,2.0833333333333335,87.04166666666667,69.37916666666666,42.48166147867838
M3G__UP063,information_extraction,qwen3.5:9b,True,stop,99.890276248,0.74623409,4799,0.272627,11861,98.624163,True,160,52094,False,False,False,False,False,99.89516647398705,101.40587542502908,3.87517626516381,0.0382145141878765,12.506060411294643,330.2424782614993,20.0,0.0003399526654186847,0.009288800208811843,0.0005436483993324347,0.010172401273562962,2.0202020202020203,87.08080808080808,69.63636363636364,42.64438494287356
M3S__UP063,information_extraction,qwen3.5:9b,True,stop,50.331074639,0.663652174,4864,0.278291,5969,48.923963,True,149,26353,False,False,False,False,False,50.33563298895024,51.845979666977655,1.9342236538394992,0.037307109755927076,12.50424016608259,321.40202842966175,20.0,0.00017305642102758426,0.00462752647979503,0.00027678592406122737,0.0050773688248838406,3.0,86.22,70.096,42.91985725402832
M3S__UP064,information_extraction,qwen3.5:9b,True,stop,5.124209519,0.716197304,3445,0.129351,490,3.925049,True,74,1991,False,False,False,False,False,5.128279357973952,6.639625575975515,0.17774491108315357,0.0267703214660623,12.5029137875,223.04931476501173,20.0,2.13083757635939e-05,0.00041119171784220754,3.4083214133150046e-05,0.00046658330773895147,0.0,77.8,69.8,42.73420333862305
M3G__UP064,information_extraction,qwen3.5:9b,True,stop,12.22353449,0.684811577,3380,0.152218,1409,11.343044,True,219,6070,False,False,False,False,False,12.227510781027377,13.739073516975623,0.4567225092376484,0.033242598831233754,12.503781350000002,282.8962007372799,20.0,4.5968561360510584e-05,0.001079410585750118,7.35249327886979e-05,0.0011989040798993265,4.166666666666667,85.08333333333333,69.71666666666667,42.68636989593506
M3G__UP065,information_extraction,qwen3.5:9b,True,stop,30.060893394,0.775690606,3535,0.164438,3586,29.07707,True,681,14769,False,False,False,False,False,30.06482256599702,31.575880067015532,1.1932018783303526,0.03778839657985599,12.503085899218751,247.97015856268888,20.0,0.00015649873601088703,0.0027253449580522116,0.00025033081264474376,0.0031321745067078425,3.3333333333333335,84.13333333333334,69.55999999999999,42.59690628051758
M3S__UP065,information_extraction,qwen3.5:9b,True,stop,14.076648678,0.689740361,3600,0.145603,1603,12.92935,True,350,6253,False,False,False,False,False,14.07976489601424,15.590388974989764,0.522759946112489,0.033530911060083546,12.5061037175,285.46752506878505,20.0,5.240948074929897e-05,0.0012360320999356134,8.381185444434071e-05,0.001372253435129253,0.0,85.0,69.87857142857143,42.78839329310826
M3S__UP066,information_extraction,qwen3.5:9b,True,stop,5.699630553,0.714310244,3211,0.12925,601,4.814648,True,42,2453,False,False,False,False,False,5.703552416001912,7.214801791997161,0.20571533414756582,0.028512957123195046,12.503399468750002,239.31625880599526,20.0,2.3308014680441908e-05,0.00047941816131213955,3.727995118307364e-05,0.0005400061271756551,0.0,87.4,69.8,42.73935546875
M3G__UP066,information_extraction,qwen3.5:9b,True,stop,3.333869726,0.729969461,3146,0.122415,304,2.436463,True,186,1257,False,False,False,False,False,3.33753953804262,4.849319891014602,0.11445061849624458,0.02360137525847951,12.50223183125,194.03074281599035,20.0,1.5090256182099657e-05,0.00026120715341004797,2.4137341677689823e-05,0.00030043475126983744,0.0,84.0,69.8,42.72409184773763
M3G__UP067,information_extraction,qwen3.5:9b,True,stop,12.356621267,0.745893372,3151,0.126271,1419,11.442485,True,723,5823,False,False,False,False,False,12.36034303798806,13.871497779968195,0.45732988005356545,0.03296903386410044,12.505647474038462,280.29607042195425,20.0,4.6435334587147395e-05,0.0010798016971742541,7.426140649444683e-05,0.0012004984382558484,4.166666666666667,86.66666666666667,69.7,42.66896788279215
M3S__UP067,information_extraction,qwen3.5:9b,True,stop,20.038134167,0.734024488,3216,0.130436,2367,19.134479,True,169,10635,False,False,False,False,False,20.042120513040572,21.55549159704242,0.7524106358126481,0.03490575162367834,12.503459534642857,301.60071824161486,20.0,7.134793660227258e-05,0.0017896230983645012,0.0001141192283555736,0.001975090263322347,0.0,82.4,68.83,42.16033992767334
M3S__UP068,information_extraction,qwen3.5:9b,True,stop,60.244780419,0.721266888,3574,0.171394,7263,59.308549,True,132,31084,False,False,False,False,False,60.248747923993506,61.761993510997854,2.3694413564824006,0.038364068608965456,12.503702122812502,280.45696988814643,20.0,0.0002578134383065587,0.00554963666192787,0.000412372334422091,0.006219822434656519,3.6116666666666664,87.3,68.2,41.75277360280355
M3G__UP068,information_extraction,qwen3.5:9b,True,stop,59.421132174,0.657424759,3509,0.135852,7123,58.281046,True,96,31789,False,False,False,False,False,59.42418925499078,60.9344415999949,2.2852493995332743,0.03750341087122501,12.518589493085937,323.85562871105867,20.0,0.00020486067148094107,0.005466693262239808,0.00032726323266138533,0.005998817166382135,5.084745762711864,86.89830508474576,69.96610169491525,42.845780841374804
M3G__UP069,information_extraction,qwen3.5:9b,True,stop,12.879475707,0.643507055,3152,0.103729,1465,11.800046,True,292,6061,False,False,False,False,False,12.881873539008666,14.391527714033145,0.47684162145748427,0.033133495688057985,12.50382453269231,281.80954524568017,20.0,4.823414726257473e-05,0.0011263345121781398,7.714842011692882e-05,0.0012517170795576433,0.0,83.5,69.90833333333333,42.79908561706543
M3S__UP069,information_extraction,qwen3.5:9b,True,stop,13.051316888,0.77476641,3217,0.128576,1502,12.10543,True,74,6405,False,False,False,False,False,13.055129059997853,14.56733880302636,0.48701995474638,0.0334323215332372,12.503507010714287,284.6237282695257,20.0,4.884280665076555e-05,0.001151468976729575,7.812358804997832e-05,0.0012784353714303189,0.0,80.38461538461539,69.65384615384616,42.655955681434044
M3S__UP070,information_extraction,qwen3.5:9b,True,stop,26.994076208,0.721363714,3492,0.178102,3213,26.045839,True,269,14173,False,False,False,False,False,26.998731350002345,28.510296044987626,1.0224982960310922,0.03586417673171994,12.503967838942307,309.7416418065619,20.0,9.551959621406845e-05,0.002435775559729514,0.00015277964660555073,0.002684074802549133,0.0,86.65384615384616,69.6,42.61953265850361
M3G__UP070,information_extraction,qwen3.5:9b,True,stop,26.871433751,0.718289468,3427,0.128014,3171,25.707617,True,368,14666,False,False,False,False,False,26.87554427603027,28.386744201008696,1.0126142540181833,0.03567208154791492,12.504067460288462,308.32827370885195,20.0,9.508769384097176e-05,0.0024109558176519386,0.00015208551861125875,0.002658129030104169,4.4884615384615385,84.65384615384616,69.86153846153846,42.78794831496019
M3G__UP071,information_extraction,qwen3.5:9b,True,stop,10.921825075,0.586152903,3118,0.096964,1242,9.990542,True,191,4989,False,False,False,False,False,10.92442763102008,12.433099967020098,0.40418236299596494,0.03250857501894898,12.503647025,276.0892894305532,20.0,4.1431938458017734e-05,0.0009532835404035822,6.626985516114574e-05,0.0010609853340227456,0.0,87.0,70.24,43.007577133178714
M3S__UP071,information_extraction,qwen3.5:9b,True,stop,12.938449776,0.675494595,3183,0.129664999,1501,12.09182,True,136,6210,False,False,False,False,False,12.94190770003479,14.452769482973963,0.48217484221420387,0.03336210701915839,12.503772592307692,283.963522005357,20.0,4.844751021017843e-05,0.0011397789673770475,7.749039395550628e-05,0.0012657168715427321,0.0,86.66666666666667,70.125,42.94938945770264
M3S__UP072,information_extraction,qwen3.5:9b,True,stop,44.269905231,0.631591215,3462,0.159824,5338,43.430306,True,674,21616,False,False,False,False,False,44.2726660729968,45.78334766003536,1.6957067127428258,0.03703763047941165,12.504364370781252,319.4754544730892,20.0,0.00015376348394070558,0.004051564074582181,0.00024593038278916435,0.004451257941312051,5.681818181818182,86.29545454545455,70.1,42.93015982887962
M3G__UP072,information_extraction,qwen3.5:9b,True,stop,53.949602216,0.725215812,3397,0.127564,6470,52.792663,True,2044,24951,False,False,False,False,False,53.953941019950435,55.46640466700774,2.0681428574715275,0.0372864055257883,12.507724357460939,321.9444570336557,20.0,0.0001856758619078738,0.004946346734852725,0.0002968863347829837,0.0054289089315435815,4.716981132075472,87.0,69.11320754716981,42.32230636308778
